Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2020-10-30 22:44:21,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 22:49:22,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 22:54:22,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 22:59:23,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:4:23,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:9:24,0,0,0,0,0,1430.9,2337,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:12:6,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:17:7,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:22:7,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:27:8,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:32:8,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:37:9,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:42:10,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-30 23:47:10,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-11-5 11:34:16,31,266.3,0,0.5,0,1433.8,2378,100,Normal,0.32,138,0,0,0.8,233.3,49.99,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:35:22,31,284.5,0.1,0.4,0,1433.8,2378,93,Normal,0.32,128,0,0,0.8,233.3,49.99,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:36:55,31,284.5,0.1,0.4,0,1433.8,2378,81,Normal,0.32,115,0,0,0.8,233.5,49.98,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:41:56,31,264.1,0,0.2,0,1433.8,2378,27,Normal,0.32,54,0,0,0.7,230.2,49.98,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:46:57,31,248.8,0.1,0.1,0,1433.8,2378,8,Normal,0.33,33,0,0,0.7,232.6,49.98,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:51:58,31,272.5,0,0.2,0,1433.8,2378,49,Normal,0.33,80,0,0,0.7,231.5,50,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 11:56:58,30.9,271.3,0,0.3,0,1433.8,2378,61,Normal,0.33,95,0,0,0.8,232.8,50.01,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 12:1:59,30.9,255.7,0.1,0.1,0,1433.8,2379,5,Normal,0.34,29,0,0,0.7,234.2,49.98,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 12:6:59,30.9,257.6,0.1,0.1,0,1433.8,2379,17,Normal,0.34,43,0,0,0.7,232.6,49.99,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 12:12:0,30.9,269.3,0.1,0.3,0,1433.8,2379,51,Normal,0.34,82,0,0,0.8,232.4,49.99,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 12:17:0,30.9,282.7,0.1,0.3,0,1433.8,2379,71,Normal,0.34,104,0,0,0.8,232.6,50,0,0,0,0,0,0,1429.499,43.014,384.258,573.52
2020-11-5 12:22:1,30.9,278.9,0.2,0.3,0,1433.9,2379,68,Normal,0.35,102,0,0,0.8,232.4,50,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:27:2,31,279.8,0.1,0.2,0,1433.9,2379,52,Normal,0.36,83,0,0,0.7,233.3,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:32:2,31,285.7,0.1,0.5,0,1433.9,2379,115,Normal,0.36,151,0,0,0.9,231.7,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:37:3,31,249.5,0.1,0.4,0,1433.9,2379,77,Normal,0.37,114,0,0,0.8,234.2,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:42:4,31.1,285.7,0.2,0.6,0,1433.9,2379,146,Normal,0.38,183,0,0,1,231.1,50.01,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:47:4,31.2,293,0.1,0.9,0,1433.9,2379,248,Normal,0.4,282,0,0,1.3,228.2,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:52:5,31.2,285.7,0.2,0.5,0,1433.9,2379,134,Normal,0.41,170,0,0,0.9,231.3,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 12:57:5,31.2,284.8,0.2,0.4,0,1433.9,2379,83,Normal,0.42,118,0,0,0.8,230.6,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 13:2:6,31.2,273.3,0.1,0.2,0,1433.9,2380,49,Normal,0.43,81,0,0,0.7,231.1,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 13:7:6,31.1,248.9,0.1,0.1,0,1433.9,2380,4,Normal,0.43,29,0,0,0.7,235.3,50.01,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 13:12:7,31.1,279,0.1,0.5,0,1433.9,2380,116,Normal,0.44,153,0,0,0.9,232.8,49.99,0,0,0,0,0,0,1429.598,43.017,384.285,573.56
2020-11-5 13:17:8,31.2,297.2,0.1,0.7,0,1434,2380,186,Normal,0.45,219,0,0,1.1,232.6,49.97,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:22:8,31.2,290.5,0.1,0.8,0,1434,2380,199,Normal,0.47,233,0,0,1.1,235.1,49.99,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:27:9,31.2,284.6,0.2,0.7,0,1434,2380,177,Normal,0.48,214,0,0,1.1,233.3,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:32:9,31.2,286.6,0.1,0.5,0,1434,2380,133,Normal,0.49,168,0,0,1,233.5,49.99,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:37:10,31.2,279.9,0.1,0.4,0,1434,2380,101,Normal,0.5,137,0,0,0.8,234.6,49.99,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:42:10,31.2,258.8,0.1,0,0,1434,2380,0,Normal,0.51,21,0,0,0.6,231.7,49.99,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:47:11,31.2,247.6,0.1,0.1,0,1434,2380,12,Normal,0.51,40,0,0,0.7,233.7,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:52:12,31.2,271.5,0,0.2,0,1434,2380,47,Normal,0.51,79,0,0,0.7,233.1,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 13:57:12,31.2,246.1,0.1,0.1,0,1434,2380,18,Normal,0.51,42,0,0,0.7,232.6,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:2:13,31.2,248.3,0.1,0.1,0,1434,2381,13,Normal,0.51,41,0,0,0.7,233.7,50.01,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:7:13,31.1,245.4,0.1,0.1,0,1434,2381,8,Normal,0.51,33,0,0,0.7,233.7,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:12:14,31.1,254.7,0.1,0.2,0,1434,2381,29,Normal,0.52,58,0,0,0.7,233.3,50.01,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:17:14,31.1,247.4,0.1,0.2,0,1434,2381,41,Normal,0.52,74,0,0,0.7,232.8,49.98,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:22:15,31.1,280.8,0.1,0.3,0,1434,2381,65,Normal,0.52,99,0,0,0.8,233.5,50.01,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:27:15,31.1,284.5,0.2,0.3,0,1434,2381,55,Normal,0.53,86,0,0,0.7,231.3,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:32:15,31.1,271.6,0,0.2,0,1434,2381,45,Normal,0.53,76,0,0,0.7,234.2,49.99,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:37:16,31.1,274.7,0,0.2,0,1434,2381,50,Normal,0.54,82,0,0,0.7,234.9,49.98,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:42:16,31.1,279.8,0.1,0.3,0,1434,2381,68,Normal,0.54,102,0,0,0.8,234,50,0,0,0,0,0,0,1429.698,43.02,384.312,573.6
2020-11-5 14:47:17,31.1,260.6,0,0.2,0,1434.1,2381,26,Normal,0.55,54,0,0,0.7,234.4,50.01,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 14:52:17,31.1,267.9,0.1,0.1,0,1434.1,2381,15,Normal,0.55,40,0,0,0.7,233.5,49.99,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 14:57:18,31,246.5,0.1,0.2,0,1434.1,2381,22,Normal,0.55,51,0,0,0.7,234.9,49.98,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:2:18,31.1,248.9,0.1,0.1,0,1434.1,2382,14,Normal,0.55,41,0,0,0.7,234.6,50.02,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:7:18,31,244.3,0.1,0,0,1434.1,2382,0,Normal,0.55,22,0,0,0.7,234.6,49.98,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:12:19,31,218.3,0.1,0,0,1434.1,2382,0,Normal,0.55,11,0,0,0.7,234.6,49.98,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:17:19,31,227.6,0,0,0,1434.1,2382,0,Normal,0.55,4,0,0,0.7,235.5,50.01,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:22:20,31,203.9,0.1,0,0,1434.1,2382,0,Normal,0.55,0,0,0,0.7,235.7,50,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:27:20,31,267.9,0,0,0,1434.1,2382,0,Normal,0.55,0,0,0,0.6,235.1,50,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:32:21,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:37:21,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:42:21,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:47:22,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:52:22,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 15:57:23,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:2:23,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:7:24,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:12:24,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:17:24,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:22:25,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:27:25,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:32:26,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:37:26,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:42:27,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:47:27,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:52:27,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 16:57:28,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:2:28,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:7:29,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:12:29,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:17:30,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:22:30,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:27:30,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:32:31,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:37:31,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:42:32,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:47:32,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:52:33,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 17:57:33,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:2:33,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:7:34,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:12:34,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:17:35,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:22:35,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:27:36,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:32:36,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:37:36,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:42:37,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:47:37,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:52:38,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 18:57:38,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:2:39,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:7:39,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:12:39,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:17:40,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:22:40,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:27:41,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:32:41,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:37:42,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:42:42,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:47:42,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:52:43,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 19:57:43,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:2:44,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:7:44,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:12:45,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:17:45,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:22:45,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:27:46,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:32:46,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:37:47,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:42:47,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:47:48,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:52:48,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 20:57:49,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:2:49,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:7:49,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:12:50,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:17:50,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:22:51,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:27:51,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:32:52,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:37:52,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:42:52,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:47:53,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:52:53,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 21:57:54,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:2:54,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:7:55,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:12:55,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:17:55,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:22:56,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:27:56,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:32:57,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:37:57,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:42:58,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:47:58,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:52:58,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 22:57:59,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 23:2:59,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 23:8:0,0,0,0,0,0,1434.1,2382,0,PV power off,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 23:13:25,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 23:18:25,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
2020-11-5 23:23:25,0,0,0,0,0,1434.1,2382,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.798,43.023,384.339,573.64
